PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,TSN1,TSN2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,HRS_DTD,LICENSE,DATE1,DIST,PRIM1,PRIM2,MODE2001,AREA_NC,MONITOR,COMPFLAG,AGE,ART_REEF,REEFCODE,SEX,TOURN,TURTLE,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,SPANISH MACKEREL,200967122511we,1297920091115103524,2009,0,18,89,12,103,524,7,5,1,3,4,,0,0,1,0,0,0,1,1,4,2,1297920091115004,7,6,3,1,,,O,1,1297920091115,,11,we,1297920091115001,,,,,1206,172436,0,3,1,1,8,2,8,,,2,18DEC200909:32,3,8850030502,,,,,,,,,,,,,,58.512870362,200967122511we,,0,1297920091115001,2,46342,03/03/2025
GAG,SPANISH MACKEREL,200967122511we,1297920091115103524,2009,7,12,103,12,103,524,7,5,1,3,5,0,4,0,1,2,2,4,0,0,2,1,1297920091115005,7,6,1,1,,,Y,1,1297920091115,,11,we,1297920091115005,1,3,0,PINELLAS,1315,172436,167759,3,1,1,2,1,2,,,2,18DEC200909:32,3,8850030502,8835020501,,,,,,,,,,,,,48.719611304,200967122511we,,0,1297920091115005,2,33760,03/03/2025
GAG,SPANISH MACKEREL,200967122511we,1297920091115103524,2009,6,13,121,12,103,524,7,5,1,3,5,0,0,0,1,0,3,0,1,1,2,2,1297920091115006,7,6,3,1,,,O,1,1297920091115,,11,we,1297920091115005,1,,,,1317,172436,167759,3,1,1,8,1,8,,,2,18DEC200909:32,3,8850030502,8835020501,,,,,,,,,,,,,58.512870362,200967122511we,,0,1297920091115005,2,30076,03/03/2025
KING MACKEREL,SPANISH MACKEREL,200967122511we,1297920091115103524,2009,5,42,29,12,103,524,7,5,1,3,6,0,0,0,1,6,1,8,0,0,6,1,1297920091115007,7,6,1,1,,,O,1,1297920091115,,11,we,1297920091115007,1,11,0,,1345,172436,172435,3,1,1,2,2,2,,,2,18DEC200909:32,3,8850030502,8850030501,,,,,,,,,,,,,58.512870362,200967122511we,,0,1297920091115007,2,19320,03/03/2025
KING MACKEREL,SPANISH MACKEREL,200967122511we,1297920091115103524,2009,5,42,29,12,103,524,7,5,1,3,6,0,0,0,1,0,1,0,1,1,6,2,1297920091115008,7,6,3,1,,,O,1,1297920091115,,11,we,1297920091115007,1,,,,1347,172436,172435,3,1,1,8,2,8,,,2,18DEC200909:32,3,8850030502,8850030501,,,,,,,,,,,,,58.512870362,200967122511we,,0,1297920091115007,2,19320,03/03/2025
KING MACKEREL,SPANISH MACKEREL,200967122511we,1297920091115103524,2009,5,42,91,12,103,524,7,5,1,3,6,0,0,0,1,0,1,0,1,1,6,2,1297920091115009,7,6,3,1,,,O,1,1297920091115,,11,we,1297920091115007,1,,,,1349,172436,172435,3,1,1,8,2,8,,,2,18DEC200909:32,3,8850030502,8850030501,,,,,,,,,,,,,58.512870362,200967122511we,,0,1297920091115007,2,19426,03/03/2025
KING MACKEREL,SPANISH MACKEREL,200967122511we,1297920091115103524,2009,5,42,29,12,103,524,7,5,1,3,6,0,0,0,1,0,1,0,1,1,6,2,1297920091115010,7,6,3,1,,,O,1,1297920091115,,11,we,1297920091115007,1,,,,1351,172436,172435,3,1,1,8,2,8,,,2,18DEC200909:32,3,8850030502,8850030501,,,,,,,,,,,,,58.512870362,200967122511we,,0,1297920091115007,2,99998,03/03/2025
KING MACKEREL,SPANISH MACKEREL,200967122511we,1297920091115103524,2009,5,42,29,12,103,524,7,5,1,3,6,,0,0,1,0,0,0,1,1,6,2,1297920091115011,7,6,3,1,,,O,1,1297920091115,,11,we,1297920091115007,,,,,1353,172436,172435,3,1,1,8,2,8,,,2,18DEC200909:32,3,8850030502,8850030501,,,,,,,,,,,,,58.512870362,200967122511we,,0,1297920091115007,2,19335,03/03/2025
KING MACKEREL,SPANISH MACKEREL,200967122511we,1297920091115103524,2009,5,10,3,12,103,524,7,5,1,3,6,0,0,0,1,0,1,0,1,1,6,2,1297920091115012,7,6,3,1,,,O,1,1297920091115,,11,we,1297920091115007,1,,,NEW CASTLE,1355,172436,172435,3,1,1,8,2,8,,,2,18DEC200909:32,3,8850030502,8850030501,,,,,,,,,,,,,58.512870362,200967122511we,,0,1297920091115007,2,19803,03/03/2025
SPOTTED SEATROUT,RED DRUM,200967122512wd,129792009120317628,2009,5,36,55,12,17,628,7,5,1,3,8,0,6,0,1,3,1,5,0,0,3,1,1297920091203002,7,6,1,1,,,O,1,1297920091203,,12,wd,1297920091203002,1,5,0,,1630,169290,169239,3,1,1,2,2,2,,,2,20JAN201013:50,3,8835440901,8835440102,,,,,,,,,,,,,105.53404996,200967122512wd,,0,1297920091203002,2,99998,03/03/2025
SPOTTED SEATROUT,RED DRUM,200967122512wd,129792009120317628,2009,5,36,55,12,17,628,7,5,1,3,8,0,6,0,1,0,2,0,1,1,3,2,1297920091203003,7,6,3,1,,,O,1,1297920091203,,12,wd,1297920091203002,1,,,,1632,169290,169239,3,1,1,8,2,8,,,2,20JAN201013:50,3,8835440901,8835440102,,,,,,,,,,,,,105.53404996,200967122512wd,,0,1297920091203002,2,99998,03/03/2025
SPOTTED SEATROUT,RED DRUM,200967122512wd,129792009120317628,2009,0,55,127,12,17,628,7,5,1,3,8,0,1,0,1,0,3,0,1,1,3,2,1297920091203004,7,6,3,1,,,O,1,1297920091203,,12,wd,1297920091203002,1,,,,1634,169290,169239,3,1,1,8,2,8,,,2,20JAN201013:50,3,8835440901,8835440102,,,,,,,,,,,,,105.53404996,200967122512wd,,0,1297920091203002,2,53128,03/03/2025
,GAG,200967122512wd,1297920091229103524,2009,0,18,5,12,103,524,7,5,1,3,4,0,2,0,1,4,0,2,0,0,5,1,1297920091229001,7,6,1,1,,,O,1,1297920091229,,12,wd,1297920091229001,1,1,0,,1600,167759,0,3,1,1,2,2,2,,,2,20JAN201013:50,3,8835020501,,,,,,,,,,,,,,63.561236157,200967122512wd,,0,1297920091229001,2,99998,03/03/2025
,GAG,200967122512wd,1297920091229103524,2009,0,18,5,12,103,524,7,5,1,3,4,,0,0,1,0,0,0,1,1,5,2,1297920091229002,7,6,3,1,,,O,1,1297920091229,,12,wd,1297920091229001,,,,,1602,167759,0,3,1,1,8,2,8,,,2,20JAN201013:50,3,8835020501,,,,,,,,,,,,,,63.561236157,200967122512wd,,0,1297920091229001,2,99998,03/03/2025
,GAG,200967122512wd,1297920091229103524,2009,0,99,998,12,103,524,7,5,1,3,4,,2,2,1,0,0,0,1,1,5,2,1297920091229003,7,6,3,1,,,O,1,1297920091229,,12,wd,1297920091229001,,,,,1604,167759,0,3,1,1,8,2,8,,,2,20JAN201013:50,3,8835020501,,,,,,,,,,,,,,63.561236157,200967122512wd,,0,1297920091229001,2,99997,03/03/2025
,GAG,200967122512wd,1297920091229103524,2009,0,99,998,12,103,524,7,5,1,3,4,0,0,0,1,0,1,0,1,1,5,2,1297920091229004,7,6,3,1,,,O,1,1297920091229,,12,wd,1297920091229001,1,,,,1606,167759,0,3,1,1,8,2,8,,,2,20JAN201013:50,3,8835020501,,,,,,,,,,,,,,63.561236157,200967122512wd,,0,1297920091229001,2,99997,03/03/2025
,GAG,200967122512wd,1297920091229103524,2009,0,99,998,12,103,524,7,5,1,3,4,,0,0,1,1,0,0,0,1,5,2,1297920091229005,7,6,2,1,,,O,1,1297920091229,,12,wd,1297920091229001,,,,,1608,167759,0,3,1,1,8,2,8,,,2,20JAN201013:50,3,8835020501,,,,,,,,,,,,,,63.561236157,200967122512wd,,0,1297920091229005,2,99997,03/03/2025
,GAG,200967122512wd,1297920091229103524,2009,0,99,998,12,103,524,7,5,1,3,4,0,0,0,1,2,2,15,0,0,2,1,1297920091229006,7,6,1,1,,,O,1,1297920091229,,12,wd,1297920091229006,1,,,,1630,167759,0,3,1,1,2,2,2,,,2,20JAN201013:50,3,8835020501,,,,,,,,,,,,,,63.561236157,200967122512wd,,0,1297920091229006,2,99997,03/03/2025
,GAG,200967122512wd,1297920091229103524,2009,0,99,998,12,103,524,7,5,1,3,4,0,0,0,1,0,1,0,1,1,2,2,1297920091229007,7,6,3,1,,,O,1,1297920091229,,12,wd,1297920091229006,1,,,,1632,167759,0,3,1,1,8,2,8,,,2,20JAN201013:50,3,8835020501,,,,,,,,,,,,,,63.561236157,200967122512wd,,0,1297920091229006,2,99997,03/03/2025
,GAG,200967122512wd,1297920091229103524,2009,7,12,101,12,103,524,7,5,1,3,4,0,0,0,1,4,2,8,0,0,4,1,1297920091229008,7,6,1,1,,,Y,1,1297920091229,,12,wd,1297920091229008,1,,,PASCO,1730,167759,0,3,1,1,2,1,2,,,2,20JAN201013:50,3,8835020501,,,,,,,,,,,,,,52.923035572,200967122512wd,,0,1297920091229008,2,34639,03/03/2025
,GAG,200967122512wd,1297920091229103524,2009,7,12,101,12,103,524,7,5,1,3,4,0,0,0,1,0,2,0,1,1,4,2,1297920091229009,7,6,3,1,,,Y,1,1297920091229,,12,wd,1297920091229008,1,,,PASCO,1732,167759,0,3,1,1,8,2,8,,,2,20JAN201013:50,3,8835020501,,,,,,,,,,,,,,52.923035572,200967122512wd,,0,1297920091229008,2,34639,03/03/2025
,GAG,200967122512wd,1297920091229103524,2009,0,17,31,12,103,524,7,5,1,3,4,0,0,0,1,0,1,0,1,1,4,2,1297920091229010,7,6,3,1,,,O,1,1297920091229,,12,wd,1297920091229008,1,,,,1734,167759,0,3,1,1,8,1,8,,,2,20JAN201013:50,3,8835020501,,,,,,,,,,,,,,63.561236157,200967122512wd,,0,1297920091229008,2,60093,03/03/2025
,GAG,200967122512wd,1297920091229103524,2009,0,17,31,12,103,524,7,5,1,3,4,0,0,0,1,0,1,0,1,1,4,2,1297920091229011,7,6,3,1,,,O,1,1297920091229,,12,wd,1297920091229008,1,,,,1736,167759,0,3,1,1,8,2,8,,,2,20JAN201013:50,3,8835020501,,,,,,,,,,,,,,63.561236157,200967122512wd,,0,1297920091229008,2,60093,03/03/2025
SPANISH MACKEREL,FLORIDA POMPANO,200967122511wd,1476720091117711677,2009,0,99,998,12,71,1677,7,5,1,3,4,0,2,1,1,6,2,2,0,0,6,1,1476720091117001,7,6,1,1,,,O,1,1476720091117,,11,wd,1476720091117001,1,,,,1220,168708,172436,3,1,1,2,1,2,,,2,18DEC200909:32,3,8835280901,8850030502,,,,,,,,,,,,,156.67577213,200967122511wd,,0,1476720091117001,2,99997,03/03/2025
SPANISH MACKEREL,FLORIDA POMPANO,200967122511wd,1476720091117711677,2009,0,99,998,12,71,1677,7,5,1,3,4,0,2,1,1,0,2,0,1,1,6,2,1476720091117002,7,6,3,1,,,O,1,1476720091117,,11,wd,1476720091117001,1,,,,1233,168708,172436,3,1,1,8,2,8,,,2,18DEC200909:32,3,8835280901,8850030502,,,,,,,,,,,,,156.67577213,200967122511wd,,0,1476720091117001,2,99997,03/03/2025
SPANISH MACKEREL,FLORIDA POMPANO,200967122511wd,1476720091117711677,2009,0,99,998,12,71,1677,7,5,1,3,4,0,2,1,1,0,2,0,1,1,6,2,1476720091117003,7,6,3,1,,,O,1,1476720091117,,11,wd,1476720091117001,1,,,,1236,168708,172436,3,1,1,8,2,8,,,2,18DEC200909:32,3,8835280901,8850030502,,,,,,,,,,,,,156.67577213,200967122511wd,,0,1476720091117001,2,99997,03/03/2025
SPANISH MACKEREL,FLORIDA POMPANO,200967122511wd,1476720091117711677,2009,0,99,998,12,71,1677,7,5,1,3,4,0,2,1,1,0,2,0,1,1,6,2,1476720091117004,7,6,3,1,,,O,1,1476720091117,,11,wd,1476720091117001,1,,,,1240,168708,172436,3,1,1,8,2,8,,,1,18DEC200909:32,3,8835280901,8850030502,,,,,,,,,,,,,156.67577213,200967122511wd,,0,1476720091117001,2,99997,03/03/2025
SPANISH MACKEREL,FLORIDA POMPANO,200967122511wd,1476720091117711677,2009,0,99,998,12,71,1677,7,5,1,3,4,0,2,1,1,0,2,0,1,1,6,2,1476720091117005,7,6,3,1,,,O,1,1476720091117,,11,wd,1476720091117001,1,,,,1243,168708,172436,3,1,1,8,2,8,,,2,18DEC200909:32,3,8835280901,8850030502,,,,,,,,,,,,,156.67577213,200967122511wd,,0,1476720091117001,2,99997,03/03/2025
SPANISH MACKEREL,FLORIDA POMPANO,200967122511wd,1476720091117711677,2009,0,99,998,12,71,1677,7,5,1,3,4,0,2,1,1,0,2,0,1,1,6,2,1476720091117006,7,6,3,1,,,O,1,1476720091117,,11,wd,1476720091117001,1,,,,1245,168708,172436,3,1,1,8,2,8,,,2,18DEC200909:32,3,8835280901,8850030502,,,,,,,,,,,,,156.67577213,200967122511wd,,0,1476720091117001,2,99997,03/03/2025
FLORIDA POMPANO,COMMON SNOOK,200967122511wd,1476720091117711677,2009,0,27,37,12,71,1677,7,5,1,3,6,0,14,7,1,1,3,1,0,0,2,1,1476720091117007,7,6,1,1,,,O,1,1476720091117,,11,wd,1476720091117007,1,,,,1430,167648,168708,3,1,1,8,1,1,,,1,18DEC200909:32,3,8835010105,8835280901,,,,,,,,,,,,,156.67577213,200967122511wd,,0,1476720091117007,2,55124,03/03/2025
FLORIDA POMPANO,COMMON SNOOK,200967122511wd,1476720091117711677,2009,7,12,71,12,71,1677,7,5,1,3,6,0,200,35,1,1,3,0,0,1,2,2,1476720091117008,7,6,2,1,,,Y,1,1476720091117,,11,wd,1476720091117007,1,,,LEE,1435,167648,168708,3,1,1,8,1,8,,,1,18DEC200909:32,3,8835010105,8835280901,,,,,,,,,,,,,130.4530554,200967122511wd,,0,1476720091117008,2,33908,03/03/2025
,,200967123511we,1507120091114871632,2009,0,55,5,12,87,1632,7,5,1,3,3.5,0,0,0,1,1,3,0,0,0,2,1,1507120091114006,7,6,2,1,,,O,1,1507120091114,,11,we,1507120091114006,1,,,,1728,0,0,1,1,1,8,2,8,,,2,18DEC200909:32,3,,,,,,,,,,,,,,,137.63786106,200967123511we,,0,1507120091114006,3,54868,03/03/2025
,,200967123511we,1507120091114871632,2009,0,55,5,12,87,1632,7,5,1,3,3.5,0,0,0,1,1,3,0,0,1,2,2,1507120091114007,7,6,2,1,,,O,1,1507120091114,,11,we,1507120091114006,1,,,,1729,0,0,1,1,1,8,2,8,,,2,18DEC200909:32,3,,,,,,,,,,,,,,,137.63786106,200967123511we,,0,1507120091114007,3,54868,03/03/2025
,SAILFISH,200967123512wd,150712009121587543,2009,6,13,67,12,87,543,7,5,1,3,7,0,0,0,1,2,2,3,0,0,2,1,1507120091215007,7,6,1,1,,,O,1,1507120091215,,12,wd,1507120091215007,1,3,0,,1628,172488,0,1,1,1,2,2,2,,,2,20JAN201013:50,3,8850060101,,,,,,,,,,,,,,127.54711125,200967123512wd,,0,1507120091215007,3,30127,03/03/2025
,SAILFISH,200967123512wd,150712009121587543,2009,6,13,67,12,87,543,7,5,1,3,7,0,0,0,1,0,1,0,1,1,2,2,1507120091215008,7,6,3,1,,,O,1,1507120091215,,12,wd,1507120091215007,1,,,,1629,172488,0,1,1,1,8,2,8,,,2,20JAN201013:50,3,8850060101,,,,,,,,,,,,,,127.54711125,200967123512wd,,0,1507120091215007,3,30127,03/03/2025
,SPOTTED SEATROUT,200967121511we,1528120091121371320,2009,6,13,121,12,37,1320,7,5,1,3,6,0,1,1,1,3,1,33,0,0,3,1,1528120091121003,7,6,1,1,,,O,1,1528120091121,,11,we,1528120091121003,1,2,0,,1615,169239,0,3,1,1,2,1,2,,,2,18DEC200909:32,3,8835440102,,,,,,,,,,,,,,24.522330397,200967121511we,,0,1528120091121003,1,99998,03/03/2025
,SPOTTED SEATROUT,200967121511we,1528120091121371320,2009,6,13,135,12,37,1320,7,5,1,3,6,0,1,1,1,0,1,0,1,1,3,2,1528120091121004,7,6,3,1,,,O,1,1528120091121,,11,we,1528120091121003,1,,,,1616,169239,0,3,1,1,8,1,8,,,2,18DEC200909:32,3,8835440102,,,,,,,,,,,,,,24.522330397,200967121511we,,0,1528120091121003,1,30043,03/03/2025
,SPOTTED SEATROUT,200967121511we,1528120091121371320,2009,6,13,135,12,37,1320,7,5,1,3,6,0,1,1,1,0,1,0,1,1,3,2,1528120091121005,7,6,3,1,,,O,1,1528120091121,,11,we,1528120091121003,1,,,,1617,169239,0,3,1,1,8,1,8,,,2,18DEC200909:32,3,8835440102,,,,,,,,,,,,,,24.522330397,200967121511we,,0,1528120091121003,1,30017,03/03/2025
RED DRUM,SPOTTED SEATROUT,200967122511wd,153352009113075840,2009,7,12,115,12,75,840,7,5,1,3,6,0,3,1,1,4,2,20,0,0,4,1,1533520091130005,7,6,1,1,,,Y,1,1533520091130,,11,wd,1533520091130005,1,17,0,SARASOTA,1610,169239,169290,3,1,1,2,1,2,,,1,18DEC200909:32,3,8835440102,8835440901,,,,,,,,,,,,,85.808752123,200967122511wd,,0,1533520091130005,2,99998,03/03/2025
RED DRUM,SPOTTED SEATROUT,200967122511wd,153352009113075840,2009,0,20,173,12,75,840,7,5,1,3,6,0,0,0,9,0,3,0,1,1,4,2,1533520091130006,7,6,3,1,,,O,1,1533520091130,,11,wd,1533520091130005,1,,,,1612,169239,169290,3,1,1,8,2,8,,,1,18DEC200909:32,3,8835440102,8835440901,,,,,,,,,,,,,103.05739834,200967122511wd,,0,1533520091130005,2,67212,03/03/2025
RED DRUM,SPOTTED SEATROUT,200967122511wd,153352009113075840,2009,0,20,173,12,75,840,7,5,1,3,6,0,0,0,9,0,4,0,1,1,4,2,1533520091130007,7,6,3,1,,,O,1,1533520091130,,11,wd,1533520091130005,1,,,,1614,169239,169290,3,1,1,8,2,8,,,1,18DEC200909:32,3,8835440102,8835440901,,,,,,,,,,,,,103.05739834,200967122511wd,,0,1533520091130005,2,67212,03/03/2025
RED DRUM,SPOTTED SEATROUT,200967122511wd,153352009113075840,2009,7,12,75,12,75,840,7,5,1,3,6,0,2,1,9,0,1,0,1,1,4,2,1533520091130008,7,6,3,1,,,Y,1,1533520091130,,11,wd,1533520091130005,1,,,LEVY,1616,169239,169290,3,1,1,8,2,8,,,1,18DEC200909:32,3,8835440102,8835440901,,,,,,,,,,,,,85.808752123,200967122511wd,,0,1533520091130005,2,32639,03/03/2025
,,200967122512wd,1538420091208213295,2009,7,12,21,12,21,3295,7,5,1,3,4,0,0,0,1,2,1,6,0,0,3,1,1538420091208001,7,6,1,1,,,Y,1,1538420091208,,12,wd,1538420091208001,1,2,0,COLLIER,1202,0,0,3,1,1,2,1,2,,,2,20JAN201013:50,3,,,,,,,,,,,,,,,420.36483753,200967122512wd,,0,1538420091208001,2,99998,03/03/2025
,,200967122512wd,1538420091208213295,2009,7,12,21,12,21,3295,7,5,1,3,4,0,0,0,1,0,2,0,1,1,3,2,1538420091208002,7,6,3,1,,,Y,1,1538420091208,,12,wd,1538420091208001,1,,,COLLIER,1203,0,0,3,1,1,8,2,8,,,2,20JAN201013:50,3,,,,,,,,,,,,,,,420.36483753,200967122512wd,,0,1538420091208001,2,99998,03/03/2025
,,200967122512wd,1538420091208213295,2009,7,12,21,12,21,3295,7,5,1,3,4,0,0,0,1,1,1,0,0,1,3,2,1538420091208003,7,6,2,1,,,Y,1,1538420091208,,12,wd,1538420091208001,1,,,COLLIER,1204,0,0,3,1,1,8,2,8,,,2,20JAN201013:50,3,,,,,,,,,,,,,,,420.36483753,200967122512wd,,0,1538420091208003,2,99998,03/03/2025
,KING MACKEREL,200967121511wd,15385200911305865,2009,7,12,5,12,5,865,7,5,1,3,2.5,0,0,0,1,3,1,4,0,0,3,1,1538520091130001,7,6,1,1,,,Y,1,1538520091130,,11,wd,1538520091130001,1,2,0,BAY,1320,172435,0,3,1,1,2,1,2,,,2,18DEC200909:32,3,8850030501,,,,,,,,,,,,,,121.98868861,200967121511wd,,0,1538520091130001,1,32404,03/03/2025
,KING MACKEREL,200967121511wd,15385200911305865,2009,7,1,69,12,5,865,7,5,1,3,2.5,,15,6,1,0,0,0,1,1,3,2,1538520091130002,7,6,3,1,,,O,1,1538520091130,,11,wd,1538520091130001,,,,,1321,172435,0,3,1,1,8,2,8,,,1,18DEC200909:32,3,8850030501,,,,,,,,,,,,,,151.23066719,200967121511wd,,0,1538520091130001,1,36301,03/03/2025
,KING MACKEREL,200967121511wd,15385200911305865,2009,0,26,77,12,5,865,7,5,1,3,2.5,,0,0,1,0,0,0,1,1,3,2,1538520091130003,7,6,3,1,,,O,1,1538520091130,,11,wd,1538520091130001,,,,,1322,172435,0,3,1,1,8,2,8,,,2,18DEC200909:32,3,8850030501,,,,,,,,,,,,,,151.23066719,200967121511wd,,0,1538520091130001,1,99998,03/03/2025
,ATLANTIC TARPON,200967123511we,1543120091101871341,2009,0,99,998,12,87,1341,7,5,1,3,4,0,36,17,1,1,2,0,0,0,1,8,1543120091101001,7,6,2,1,,,O,1,1543120091101,,11,we,1543120091101001,1,,,,1241,161116,0,3,1,1,8,2,8,,,2,18DEC200909:32,3,8738020201,,,,,,,,,,,,,,118.29908795,200967123511we,,0,1543120091101001,3,99997,03/03/2025
,BONEFISH,200967123511we,154312009110187509,2009,0,99,998,12,87,509,7,5,1,3,6.5,0,0,0,1,1,4,0,0,0,1,8,1543120091101002,7,6,2,1,,,O,1,1543120091101,,11,we,1543120091101002,1,,,,1508,161121,0,3,1,1,8,2,8,,,2,18DEC200909:32,3,8739010101,,,,,,,,,,,,,,179.2357219,200967123511we,,0,1543120091101002,3,99997,03/03/2025
,BONEFISH,200967123512we,1543120091205871247,2009,5,34,35,12,87,1247,7,5,1,3,2,0,0,0,1,1,1,0,0,0,3,1,1543120091205001,7,6,2,1,,,O,1,1543120091205,,12,we,1543120091205001,1,,,SOMERSET,1159,161121,0,1,1,1,8,2,8,,,2,20JAN201013:50,3,8739010101,,,,,,,,,,,,,,135.67999545,200967123512we,,0,1543120091205001,3,08875,03/03/2025
,BONEFISH,200967123512we,1543120091205871247,2009,5,34,35,12,87,1247,7,5,1,3,2,0,0,0,1,1,1,0,0,1,3,2,1543120091205002,7,6,2,1,,,O,1,1543120091205,,12,we,1543120091205001,1,,,SOMERSET,1200,161121,0,1,1,1,8,2,8,,,2,20JAN201013:50,3,8739010101,,,,,,,,,,,,,,135.67999545,200967123512we,,0,1543120091205002,3,08875,03/03/2025
,BONEFISH,200967123512we,1543120091205871247,2009,5,34,35,12,87,1247,7,5,1,3,2,,0,0,1,1,0,0,0,1,3,2,1543120091205003,7,6,2,1,,,O,1,1543120091205,,12,we,1543120091205001,,,,SOMERSET,1201,161121,0,1,1,1,8,2,8,,,2,20JAN201013:50,3,8739010101,,,,,,,,,,,,,,135.67999545,200967123512we,,0,1543120091205003,3,99998,03/03/2025
SPOTTED SEATROUT,COMMON SNOOK,200967123512we,1543120091205871247,2009,6,12,11,12,87,1247,7,5,1,3,3,0,40,6,1,1,1,0,0,0,2,1,1543120091205008,7,6,2,1,,,O,1,1543120091205,,12,we,1543120091205008,1,,,BROWARD,1227,167648,169239,3,1,1,8,1,8,,,1,20JAN201013:50,3,8835010105,8835440102,,,,,,,,,,,,,135.67999545,200967123512we,,0,1543120091205008,3,33064,03/03/2025
SPOTTED SEATROUT,COMMON SNOOK,200967123512we,1543120091205871247,2009,6,12,11,12,87,1247,7,5,1,3,3,0,50,2,1,1,1,0,0,1,2,2,1543120091205009,7,6,2,1,,,O,1,1543120091205,,12,we,1543120091205008,1,,,BROWARD,1228,167648,169239,3,1,1,8,2,8,,,1,20JAN201013:50,3,8835010105,8835440102,,,,,,,,,,,,,135.67999545,200967123512we,,0,1543120091205009,3,33064,03/03/2025
BONEFISH,ATLANTIC TARPON,200967123512wd,154312009121087509,2009,7,48,201,12,87,509,7,5,1,3,6,,0,0,2,1,0,0,0,0,2,1,1543120091210001,7,6,2,1,,,O,1,1543120091210,,12,wd,1543120091210001,,,,,1555,161116,161121,3,1,1,8,2,8,,,2,20JAN201013:50,3,8738020201,8739010101,,,,,,,,,,,,,218.64461212,200967123512wd,,0,1543120091210001,3,77024,03/03/2025
BONEFISH,ATLANTIC TARPON,200967123512wd,154312009121087509,2009,7,48,201,12,87,509,7,5,1,3,6,,0,0,2,1,0,0,0,1,2,2,1543120091210002,7,6,2,1,,,O,1,1543120091210,,12,wd,1543120091210001,,,,,1556,161116,161121,3,1,1,8,2,8,,,2,20JAN201013:50,3,8738020201,8739010101,,,,,,,,,,,,,218.64461212,200967123512wd,,0,1543120091210002,3,77024,03/03/2025
,BONEFISH,200967123512wd,154312009121087509,2009,0,99,998,12,87,509,7,5,1,3,7,,15,3,1,1,0,0,0,0,1,8,1543120091210003,7,6,2,2,,,O,2,1543120091210,,12,wd,1543120091210003,,,,,1614,161121,0,1,1,1,8,2,8,,,2,20JAN201013:50,3,8739010101,,,,,,,,,,,,,,380.33587395,200967123512wd,,0,1543120091210003,3,99997,03/03/2025
,SEA BASS FAMILY,200967122511we,15444200911211031345,2009,7,12,103,12,103,1345,7,5,1,3,5,0,300,45,1,6,2,12,0,0,6,1,1544420091121001,7,6,1,1,,,Y,1,1544420091121,,11,we,1544420091121001,1,2,0,PINELLAS,1401,167674,0,3,1,1,2,2,2,,,2,18DEC200909:32,3,8835020000,,,,,,,,,,,,,,58.798604575,200967122511we,,0,1544420091121001,2,33770,03/03/2025
,SEA BASS FAMILY,200967122511we,15444200911211031345,2009,7,12,103,12,103,1345,7,5,1,3,5,0,300,45,1,0,2,0,1,1,6,2,1544420091121002,7,6,3,1,,,Y,1,1544420091121,,11,we,1544420091121001,1,,,PINELLAS,1403,167674,0,3,1,1,8,2,8,,,2,18DEC200909:32,3,8835020000,,,,,,,,,,,,,,58.798604575,200967122511we,,0,1544420091121001,2,33770,03/03/2025
,SEA BASS FAMILY,200967122511we,15444200911211031345,2009,7,12,103,12,103,1345,7,5,1,3,5,0,300,45,1,0,2,0,1,1,6,2,1544420091121003,7,6,3,1,,,Y,1,1544420091121,,11,we,1544420091121001,1,,,PINELLAS,1405,167674,0,3,1,1,8,2,8,,,2,18DEC200909:32,3,8835020000,,,,,,,,,,,,,,58.798604575,200967122511we,,0,1544420091121001,2,33770,03/03/2025
,SEA BASS FAMILY,200967122511we,15444200911211031345,2009,7,12,103,12,103,1345,7,5,1,3,5,0,300,45,1,0,2,0,1,1,6,2,1544420091121004,7,6,3,2,,,Y,2,1544420091121,,11,we,1544420091121001,1,,,PINELLAS,1407,167674,0,3,1,1,8,2,8,,,2,18DEC200909:32,3,8835020000,,,,,,,,,,,,,,70.762848091,200967122511we,,0,1544420091121001,2,33770,03/03/2025
,SEA BASS FAMILY,200967122511we,15444200911211031345,2009,7,12,103,12,103,1345,7,5,1,3,5,0,300,45,1,0,2,0,1,1,6,2,1544420091121005,7,6,3,1,,,Y,1,1544420091121,,11,we,1544420091121001,1,,,PINELLAS,1409,167674,0,3,1,1,8,2,8,,,2,18DEC200909:32,3,8835020000,,,,,,,,,,,,,,58.798604575,200967122511we,,0,1544420091121001,2,33770,03/03/2025
