PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TSN1,TSN2,TIME,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,HRS_DTD,LICENSE,DATE1,DIST,PRIM1,PRIM2,MODE2001,AREA_NC,MONITOR,COMPFLAG,AGE,ART_REEF,REEFCODE,SEX,TOURN,TURTLE,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,TAUTOG,20106498711we,117102010111311645,2010,4,9,3,9,11,645,8,7,C,5,5,0,8,2,8,1,1,0,0,1,5,2,1171020101113011,4,6,2,,0,5.5,Y,,1171020101113,3,11,we,1171020101113007,1,,,HARTFORD,170479,,1210,,1,1,8,2,8,,,,20110325,8,8839010101,,8,,8,,,,,,,,,,1021.2768155,20106498711we,,0,1171020101113011,8,06033,03/03/2025
,TAUTOG,20106498711we,117102010111311645,2010,4,9,11,9,11,645,8,7,C,5,5.5,0,30,10,1,2,1,3,0,0,2,1,1171020101113012,4,6,1,,0,6,Y,,1171020101113,3,11,we,1171020101113012,1,3,0,NEW LONDON,170479,,1220,,1,1,2,1,2,,,,20110325,8,8839010101,,8,,8,,,,,,,,,,1021.2768155,20106498711we,,0,1171020101113012,8,06357,03/03/2025
,TAUTOG,20106498711we,117102010111311645,2010,4,9,3,9,11,645,8,7,C,5,5.5,0,20,8,2,0,1,0,1,1,2,2,1171020101113013,4,6,3,,0,6,Y,,1171020101113,3,11,we,1171020101113012,1,,,HARTFORD,170479,,1221,,1,1,8,2,8,,,,20110325,8,8839010101,,8,,8,,,,,,,,,,1021.2768155,20106498711we,,0,1171020101113012,8,06050,03/03/2025
,TAUTOG,20106498711we,117102010111311645,2010,4,9,3,9,11,645,8,7,C,5,5,0,10,5,1,1,1,0,0,0,3,1,1171020101113014,4,6,2,,0,5.5,Y,,1171020101113,3,11,we,1171020101113014,1,,,HARTFORD,170479,,1240,,1,1,8,1,8,,,,20110325,8,8839010101,,8,,8,,,,,,,,,,1021.2768155,20106498711we,,0,1171020101113014,8,06062,03/03/2025
,TAUTOG,20106498711we,117102010111311645,2010,4,9,3,9,11,645,8,7,C,5,5,,10,5,1,1,0,0,0,1,3,2,1171020101113015,4,6,2,,0,5.5,Y,,1171020101113,3,11,we,1171020101113014,,,,HARTFORD,170479,,1241,,1,1,8,1,8,,,,20110325,8,8839010101,,8,,8,,,,,,,,,,1021.2768155,20106498711we,,0,1171020101113015,8,06062,03/03/2025
,TAUTOG,20106498711we,117102010111311645,2010,4,9,3,9,11,645,8,7,C,5,5,,10,5,9,1,0,0,0,1,3,2,1171020101113016,4,6,2,,0,5.5,Y,,1171020101113,3,11,we,1171020101113014,,,,HARTFORD,170479,,1242,,1,1,8,2,8,,,,20110325,8,8839010101,,8,,8,,,,,,,,,,1021.2768155,20106498711we,,0,1171020101113016,8,06062,03/03/2025
,TAUTOG,20106498711we,117102010111311645,2010,4,9,3,9,11,645,8,7,C,5,5,0,15,2,1,1,1,0,0,0,4,1,1171020101113017,4,6,2,,0,5.5,Y,,1171020101113,3,11,we,1171020101113017,1,,,HARTFORD,170479,,1300,,1,1,8,1,8,,,,20110325,8,8839010101,,8,,8,,,,,,,,,,1021.2768155,20106498711we,,0,1171020101113017,8,06012,03/03/2025
,TAUTOG,20106498711we,117102010111311645,2010,4,9,3,9,11,645,8,7,C,5,5,,4,1,2,1,0,0,0,1,4,2,1171020101113018,4,6,2,,0,5.5,Y,,1171020101113,3,11,we,1171020101113017,,,,HARTFORD,170479,,1302,,1,1,8,2,8,,,,20110325,8,8839010101,,8,,8,,,,,,,,,,1021.2768155,20106498711we,,0,1171020101113018,8,06013,03/03/2025
,TAUTOG,20106498711we,117102010111311645,2010,4,9,3,9,11,645,8,7,C,5,5,,4,2,2,1,0,0,0,1,4,2,1171020101113019,4,6,2,,0,5.5,Y,,1171020101113,3,11,we,1171020101113017,,,,HARTFORD,170479,,1304,,1,1,8,2,8,,,,20110325,8,8839010101,,8,,8,,,,,,,,,,1021.2768155,20106498711we,,0,1171020101113019,8,06013,03/03/2025
,TAUTOG,20106498711we,117102010111311645,2010,4,9,3,9,11,645,8,7,C,5,5,,4,2,2,1,0,0,0,1,4,2,1171020101113020,4,6,2,,0,5.5,Y,,1171020101113,3,11,we,1171020101113017,,,,HARTFORD,170479,,1306,,1,1,8,2,8,,,,20110325,8,8839010101,,8,,8,,,,,,,,,,1021.2768155,20106498711we,,0,1171020101113020,8,06013,03/03/2025
,STRIPED BASS,20106498712we,117102010120411754,2010,4,9,5,9,11,754,8,7,C,5,2.5,,15,2,1,1,0,0,0,0,1,8,1171020101204001,4,6,2,,0,3,Y,,1171020101204,3,12,we,1171020101204001,,,,LITCHFIELD,167680,,1230,,1,1,8,1,8,,,,20110325,8,8835020102,,8,,8,,,,,,,,,,965.94995636,20106498712we,,0,1171020101204001,8,06795,03/03/2025
,STRIPED BASS,20106498712we,117102010121811754,2010,4,9,3,9,11,754,8,7,C,5,3,0,50,15,1,1,1,0,0,0,2,1,1171020101218001,4,6,2,,0,3,Y,,1171020101218,3,12,we,1171020101218001,1,,,HARTFORD,167680,,1200,,1,1,8,1,8,,,,20110325,8,8835020102,,8,,8,,,,,,,,,,1811.1561682,20106498712we,,0,1171020101218001,8,06109,03/03/2025
,STRIPED BASS,20106498712we,117102010121811754,2010,4,9,3,9,11,754,8,7,C,5,3,0,20,5,8,1,1,0,0,1,2,2,1171020101218002,4,6,2,,0,3,Y,,1171020101218,3,12,we,1171020101218001,1,,,HARTFORD,167680,,1205,,1,1,8,2,8,,,,20110325,8,8835020102,,8,,8,,,,,,,,,,1811.1561682,20106498712we,,0,1171020101218002,8,06109,03/03/2025
,TAUTOG,20106498711we,117112010111411645,2010,4,9,9,9,11,645,8,7,C,5,1.5,0,60,10,1,1,2,0,0,0,2,1,1171120101114001,4,6,2,,0,3,Y,,1171120101114,3,11,we,1171120101114001,1,,,NEW HAVEN,170479,,950,,1,1,8,1,8,,,,20110325,8,8839010101,,8,,8,,,,,,,,,,774.21207864,20106498711we,,0,1171120101114001,8,06410,03/03/2025
,TAUTOG,20106498711we,117112010111411645,2010,4,9,9,9,11,645,8,7,C,5,1.5,,15,5,8,1,0,0,0,1,2,2,1171120101114002,4,6,2,,0,3,Y,,1171120101114,3,11,we,1171120101114001,,,,NEW HAVEN,170479,,951,,1,1,8,2,8,,,,20110325,8,8839010101,,8,,8,,,,,,,,,,774.21207864,20106498711we,,0,1171120101114002,8,06410,03/03/2025
,TAUTOG,20106498711we,117112010111411645,2010,4,9,11,9,11,645,8,7,C,5,4,0,20,2,1,1,1,0,0,0,3,1,1171120101114003,4,6,2,,0,5,Y,,1171120101114,3,11,we,1171120101114003,1,,,NEW LONDON,170479,,1050,,1,1,8,1,8,,,,20110325,8,8839010101,,8,,8,,,,,,,,,,774.21207864,20106498711we,,0,1171120101114003,8,06357,03/03/2025
,TAUTOG,20106498711we,117112010111411645,2010,4,9,11,9,11,645,8,7,C,5,4,,10,2,1,1,0,0,0,1,3,2,1171120101114004,4,6,2,,0,5,Y,,1171120101114,3,11,we,1171120101114003,,,,NEW LONDON,170479,,1051,,1,1,8,1,8,,,,20110325,8,8839010101,,8,,8,,,,,,,,,,774.21207864,20106498711we,,0,1171120101114004,8,06357,03/03/2025
,TAUTOG,20106498711we,117112010111411645,2010,4,9,11,9,11,645,8,7,C,5,4,,100,6,1,1,0,0,0,1,3,2,1171120101114005,4,6,2,,0,5,Y,,1171120101114,3,11,we,1171120101114003,,,,NEW LONDON,170479,,1052,,1,1,8,1,8,,,,20110325,8,8839010101,,8,,8,,,,,,,,,,774.21207864,20106498711we,,0,1171120101114005,8,06357,03/03/2025
,,20106498711we,117112010111411645,2010,4,9,3,9,11,645,8,7,C,5,3,0,15,4,1,1,1,0,0,0,2,1,1171120101114006,4,6,2,,0,4,Y,,1171120101114,3,11,we,1171120101114006,1,,,HARTFORD,,,1115,,1,1,8,1,8,,,,20110325,8,,,8,,8,,,,,,,,,,774.21207864,20106498711we,,0,1171120101114006,8,06489,03/03/2025
,,20106498711we,117112010111411645,2010,4,9,3,9,11,645,8,7,C,5,3,,15,4,2,1,0,0,0,1,2,2,1171120101114007,4,6,2,,0,4,Y,,1171120101114,3,11,we,1171120101114006,,,,HARTFORD,,,1116,,1,1,8,1,8,,,,20110325,8,,,8,,8,,,,,,,,,,774.21207864,20106498711we,,0,1171120101114007,8,06489,03/03/2025
,STRIPED BASS,20106498711we,117112010111411645,2010,4,9,3,9,11,645,8,7,C,5,2,,12,4,1,1,0,0,0,0,2,1,1171120101114008,4,6,2,,0,4,Y,,1171120101114,3,11,we,1171120101114008,,,,HARTFORD,167680,,1220,,1,1,8,1,8,,,,20110325,8,8835020102,,8,,8,,,,,,,,,,774.21207864,20106498711we,,0,1171120101114008,8,06033,03/03/2025
,STRIPED BASS,20106498711we,117112010111411645,2010,4,9,15,9,11,645,8,7,C,5,2,,20,6,1,1,0,0,0,1,2,2,1171120101114009,4,6,2,,0,4,Y,,1171120101114,3,11,we,1171120101114008,,,,WINDHAM,167680,,1221,,1,1,8,1,8,,,,20110325,8,8835020102,,8,,8,,,,,,,,,,774.21207864,20106498711we,,0,1171120101114009,8,06279,03/03/2025
,TAUTOG,20106498711we,117112010111411645,2010,4,9,5,9,11,645,8,7,C,5,3,0,5,2,1,1,1,0,0,0,2,1,1171120101114010,4,6,2,,0,4,Y,,1171120101114,3,11,we,1171120101114010,1,,,LITCHFIELD,170479,,1245,,1,1,8,1,8,,,,20110325,8,8839010101,,8,,8,,,,,,,,,,774.21207864,20106498711we,,0,1171120101114010,8,06790,03/03/2025
,TAUTOG,20106498711we,117112010111411645,2010,4,9,5,9,11,645,8,7,C,5,3,0,0,0,1,1,1,0,0,1,2,2,1171120101114011,4,6,2,,0,4,Y,,1171120101114,3,11,we,1171120101114010,1,,,LITCHFIELD,170479,,1246,,1,1,8,1,8,,,,20110325,8,8839010101,,8,,8,,,,,,,,,,774.21207864,20106498711we,,0,1171120101114011,8,06790,03/03/2025
,TAUTOG,20106498711we,117112010111411645,2010,4,9,1,9,11,645,8,7,C,5,3,0,12,4,2,1,1,0,0,0,2,1,1171120101114012,4,6,2,,0,4,Y,,1171120101114,3,11,we,1171120101114012,1,,,FAIRFIELD,170479,,1355,,1,1,8,1,8,,,,20110325,8,8839010101,,8,,8,,,,,,,,,,774.21207864,20106498711we,,0,1171120101114012,8,06470,03/03/2025
,TAUTOG,20106498711we,117112010111411645,2010,4,25,13,9,11,645,8,7,C,5,3,,12,6,1,1,0,0,0,1,2,2,1171120101114013,4,6,2,,0,4,O,,1171120101114,3,11,we,1171120101114012,,,,,170479,,1356,,1,1,8,1,8,,,,20110325,8,8839010101,,8,,8,,,,,,,,,,716.18767433,20106498711we,,0,1171120101114013,8,01085,03/03/2025
,TAUTOG,20106498711we,117112010112811645,2010,4,9,11,9,11,645,8,7,C,5,1,,40,20,1,1,0,0,0,0,2,1,1171120101128001,4,6,2,,0,2,Y,,1171120101128,3,11,we,1171120101128001,,,,NEW LONDON,170479,,1140,,1,1,8,1,8,,,,20110325,8,8839010101,,8,,8,,,,,,,,,,532.84007765,20106498711we,,0,1171120101128001,8,06357,03/03/2025
,TAUTOG,20106498711we,117112010112811645,2010,4,9,11,9,11,645,8,7,C,5,1,,40,10,1,1,0,0,0,1,2,2,1171120101128002,4,6,2,,0,2,Y,,1171120101128,3,11,we,1171120101128001,,,,NEW LONDON,170479,,1141,,1,1,8,1,8,,,,20110325,8,8839010101,,8,,8,,,,,,,,,,532.84007765,20106498711we,,0,1171120101128002,8,06357,03/03/2025
,TAUTOG,20106498711we,117112010112811645,2010,4,9,9,9,11,645,8,7,C,5,2.5,,10,2,1,1,0,0,0,0,3,1,1171120101128003,4,6,2,,0,3,Y,,1171120101128,3,11,we,1171120101128003,,,,NEW HAVEN,170479,,1155,,1,1,8,1,8,,,,20110325,8,8839010101,,8,,8,,,,,,,,,,532.84007765,20106498711we,,0,1171120101128003,8,06410,03/03/2025
,TAUTOG,20106498711we,117112010112811645,2010,4,9,9,9,11,645,8,7,C,5,2.5,,10,2,9,1,0,0,0,1,3,2,1171120101128004,4,6,2,,0,3,Y,,1171120101128,3,11,we,1171120101128003,,,,NEW HAVEN,170479,,1156,,1,1,8,2,8,,,,20110325,8,8839010101,,8,,8,,,,,,,,,,532.84007765,20106498711we,,0,1171120101128004,8,06410,03/03/2025
,TAUTOG,20106498711we,117112010112811645,2010,4,9,9,9,11,645,8,7,C,5,2.5,,10,2,9,1,0,0,0,1,3,2,1171120101128005,4,6,2,,0,3,Y,,1171120101128,3,11,we,1171120101128003,,,,NEW HAVEN,170479,,1157,,1,1,8,2,8,,,,20110325,8,8839010101,,8,,8,,,,,,,,,,532.84007765,20106498711we,,0,1171120101128005,8,06410,03/03/2025
,STRIPED BASS,20106498712we,117112010121111754,2010,4,44,3,9,11,754,8,7,C,5,5.5,0,30,10,1,1,1,0,0,0,2,1,1171120101211001,4,6,2,,0,6,O,,1171120101211,3,12,we,1171120101211001,1,,,KENT,167680,,1139,,1,1,8,1,8,,,,20110325,8,8835020102,,8,,8,,,,,,,,,,390.93052658,20106498712we,,0,1171120101211001,8,02889,03/03/2025
,STRIPED BASS,20106498712we,117112010121111754,2010,4,9,13,9,11,754,8,7,C,5,5.5,0,100,12,1,1,1,0,0,1,2,2,1171120101211002,4,6,2,,0,6,Y,,1171120101211,3,12,we,1171120101211001,1,,,TOLLAND,167680,,1140,,1,1,8,1,8,,,,20110325,8,8835020102,,8,,8,,,,,,,,,,422.60310591,20106498712we,,0,1171120101211002,8,06237,03/03/2025
,STRIPED BASS,20106498712we,117112010121111754,2010,4,9,3,9,11,754,8,7,C,5,5,0,100,12,2,1,1,0,0,0,2,1,1171120101211003,4,6,2,,0,6,Y,,1171120101211,3,12,we,1171120101211003,1,,,HARTFORD,167680,,1202,,1,1,8,1,8,,,,20110325,8,8835020102,,8,,8,,,,,,,,,,422.60310591,20106498712we,,0,1171120101211003,8,06109,03/03/2025
,STRIPED BASS,20106498712we,117112010121111754,2010,4,9,3,9,11,754,8,7,C,5,5,0,10,2,1,1,1,0,0,1,2,2,1171120101211004,4,6,2,,0,6,Y,,1171120101211,3,12,we,1171120101211003,1,,,HARTFORD,167680,,1203,,1,1,8,1,8,,,,20110325,8,8835020102,,8,,8,,,,,,,,,,422.60310591,20106498712we,,0,1171120101211004,8,06109,03/03/2025
,STRIPED BASS,20106498711we,11712201011067825,2010,4,9,3,9,7,825,8,7,C,5,5.5,0,100,20,1,1,1,0,0,0,2,1,1171220101106001,4,6,2,,0,6,Y,,1171220101106,3,11,we,1171220101106001,1,,,HARTFORD,167680,,1230,,1,1,8,1,8,,,,20110325,8,8835020102,,8,,8,,,,,,,,,,694.68754852,20106498711we,,0,1171220101106001,8,06109,03/03/2025
,STRIPED BASS,20106498711we,11712201011067825,2010,4,9,3,9,7,825,8,7,C,5,5.5,0,60,10,1,1,1,0,0,1,2,2,1171220101106002,4,6,2,,0,6,Y,,1171220101106,3,11,we,1171220101106001,1,,,HARTFORD,167680,,1231,,1,1,8,2,8,,,,20110325,8,8835020102,,8,,8,,,,,,,,,,694.68754852,20106498711we,,0,1171220101106002,8,06109,03/03/2025
,TAUTOG,20106498711we,11712201011067825,2010,4,9,3,9,7,825,8,7,C,5,3,,16,8,1,1,0,0,0,0,2,1,1171220101106003,4,6,2,,0,4,Y,,1171220101106,3,11,we,1171220101106003,,,,HARTFORD,170479,,1245,,1,1,8,1,8,,,,20110325,8,8839010101,,8,,8,,,,,,,,,,694.68754852,20106498711we,,0,1171220101106003,8,06032,03/03/2025
,TAUTOG,20106498711we,11712201011067825,2010,4,9,3,9,7,825,8,7,C,5,3,,16,8,1,1,0,0,0,1,2,2,1171220101106004,4,6,2,,0,4,Y,,1171220101106,3,11,we,1171220101106003,,,,HARTFORD,170479,,1246,,1,1,8,2,8,,,,20110325,8,8839010101,,8,,8,,,,,,,,,,694.68754852,20106498711we,,0,1171220101106004,8,06053,03/03/2025
,STRIPED BASS,20106498711we,11712201011067825,2010,4,9,9,9,7,825,8,7,C,5,1,,110,16,1,1,0,0,0,0,1,8,1171220101106005,4,6,2,,0,1.5,Y,,1171220101106,3,11,we,1171220101106005,,,,NEW HAVEN,167680,,1350,,1,1,8,1,8,,,,20110325,8,8835020102,,8,,8,,,,,,,,,,694.68754852,20106498711we,,0,1171220101106005,8,06451,03/03/2025
STRIPED BASS,BLUEFISH,20106498711we,11712201011077825,2010,4,25,13,9,7,825,8,7,C,5,4,,12,12,1,1,0,0,0,0,2,1,1171220101107001,4,6,2,,0,5,O,,1171220101107,3,11,we,1171220101107001,,,,,168559,167680,1030,,1,1,8,1,8,,,,20110325,8,8835250101,8835020102,8,,8,,,,,,,,,,2052.8241784,20106498711we,,0,1171220101107001,8,01085,03/03/2025
STRIPED BASS,BLUEFISH,20106498711we,11712201011077825,2010,4,25,13,9,7,825,8,7,C,5,4,,6,4,1,1,0,0,0,1,2,2,1171220101107002,4,6,2,,0,5,O,,1171220101107,3,11,we,1171220101107001,,,,,168559,167680,1031,,1,1,8,1,8,,,,20110325,8,8835250101,8835020102,8,,8,,,,,,,,,,2052.8241784,20106498711we,,0,1171220101107002,8,01085,03/03/2025
TAUTOG,STRIPED BASS,20106498711we,11712201011077825,2010,4,9,7,9,7,825,8,7,C,5,1.5,,12,6,1,1,0,0,0,0,2,1,1171220101107003,4,6,2,,0,2.5,Y,,1171220101107,3,11,we,1171220101107003,,,,MIDDLESEX,167680,170479,1100,,1,1,8,1,8,,,,20110325,8,8835020102,8839010101,8,,8,,,,,,,,,,2219.14078,20106498711we,,0,1171220101107003,8,06442,03/03/2025
TAUTOG,STRIPED BASS,20106498711we,11712201011077825,2010,4,9,7,9,7,825,8,7,C,5,1.5,,20,10,2,1,0,0,0,1,2,2,1171220101107004,4,6,2,,0,2.5,Y,,1171220101107,3,11,we,1171220101107003,,,,MIDDLESEX,167680,170479,1101,,1,1,8,1,8,,,,20110325,8,8835020102,8839010101,8,,8,,,,,,,,,,2219.14078,20106498711we,,0,1171220101107004,8,06475,03/03/2025
,TAUTOG,20106498711we,11712201011077825,2010,4,9,9,9,7,825,8,7,C,5,4,,15,4,1,1,0,0,0,0,2,1,1171220101107005,4,6,2,,0,5,Y,,1171220101107,3,11,we,1171220101107005,,,,NEW HAVEN,170479,,1215,,1,1,8,1,8,,,,20110325,8,8839010101,,8,,8,,,,,,,,,,2219.14078,20106498711we,,0,1171220101107005,8,06492,03/03/2025
,TAUTOG,20106498711we,11712201011077825,2010,4,9,9,9,7,825,8,7,C,5,4,,10,4,1,1,0,0,0,1,2,2,1171220101107006,4,6,2,,0,5,Y,,1171220101107,3,11,we,1171220101107005,,,,NEW HAVEN,170479,,1216,,1,1,8,2,8,,,,20110325,8,8839010101,,8,,8,,,,,,,,,,2219.14078,20106498711we,,0,1171220101107006,8,06492,03/03/2025
,,201064238499xx,201064238499xx0000,2010,,,,23,,,,4,,2,,,,,,,,,,,,,201064238499xx02,4,6,,,,,,,,,99,xx,201064238499xx02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,0,201064238499xx02,8,,03/03/2025
,STRIPED BASS,201064258311wd,13096201011021348,2010,5,42,77,25,1,348,5,3,1,1,1,0,10,0,1,1,0,0,0,0,,,1309620101102008,4,6,2,,0,0,O,,1309620101102,1,11,wd,1309620101102008,,,,,167680,,1425,,1,1,8,1,8,,,,20110325,1,8835020102,,5,,8,,,,,,,,,,8422.9900199,201064258311wd,,0,1309620101102008,8,18031,03/03/2025
,STRIPED BASS,201064258311wd,13096201011021348,2010,5,42,77,25,1,348,5,3,1,1,1,0,0,0,1,1,0,0,0,0,,,1309620101102009,4,6,2,,0,0,O,,1309620101102,1,11,wd,1309620101102009,,,,,167680,,1430,,1,1,8,1,8,,,,20110325,1,8835020102,,5,,8,,,,,,,,,,8422.9900199,201064258311wd,,0,1309620101102009,8,18031,03/03/2025
,STRIPED BASS,201064258311wd,13096201011031348,2010,4,25,1,25,1,348,5,3,1,1,1,0,160,40,1,1,1,0,0,0,,,1309620101103003,4,6,2,,0,0,Y,,1309620101103,1,11,wd,1309620101103003,1,,,BARNSTABLE,167680,,740,,1,1,8,2,8,,,,20110325,1,8835020102,,5,,8,,,,,,,,,,4966.6466394,201064258311wd,,0,1309620101103003,8,02651,03/03/2025
,,201064258311wd,120072010112211854,2010,4,9,5,25,1,1854,1,3,5,5,1,,50,0,1,1,0,0,0,0,,,1200720101122001,4,6,2,,0,0,O,,1200720101122,1,11,wd,1200720101122001,,,,LITCHFIELD,,,1349,,1,1,8,2,8,,,,20110325,8,,,1,,8,,,,,,,,,,8403.6949239,201064258311wd,,0,1200720101122001,8,06790,03/03/2025
,ATLANTIC MACKEREL,201064258311wd,120072010112611854,2010,4,25,5,25,1,1854,1,3,5,5,3,,8,0,2,1,0,0,0,0,,,1200720101126001,4,6,2,,0,0,Y,,1200720101126,1,11,wd,1200720101126001,,,,BRISTOL,172414,,1305,,1,1,8,1,8,,,,20110325,8,8850030302,,1,,8,,,,,,,,,,3677.1243786,201064258311wd,,0,1200720101126001,8,02767,03/03/2025
,ATLANTIC MACKEREL,201064258311wd,120072010112611854,2010,4,25,5,25,1,1854,1,3,5,5,2,,40,20,2,1,0,0,0,0,,,1200720101126002,4,6,2,,0,0,Y,,1200720101126,1,11,wd,1200720101126002,,,,BRISTOL,172414,,1318,,1,1,8,1,8,,,,20110325,8,8850030302,,1,,8,,,,,,,,,,3677.1243786,201064258311wd,,0,1200720101126002,8,02767,03/03/2025
,ATLANTIC MACKEREL,201064258311wd,120072010112611854,2010,4,25,5,25,1,1854,1,3,5,5,0.5,,20,6,1,1,0,0,0,0,,,1200720101126003,4,6,2,,0,0,Y,,1200720101126,1,11,wd,1200720101126003,,,,BRISTOL,172414,,1346,,1,1,8,2,8,,,,20110325,8,8850030302,,1,,8,,,,,,,,,,3677.1243786,201064258311wd,,0,1200720101126003,8,02747,03/03/2025
,STRIPED BASS,201064258311wd,13096201011021721,2010,4,25,1,25,1,721,2,3,5,5,4,0,120,40,1,1,1,0,0,0,,,1309620101102001,4,6,2,,0,0,Y,,1309620101102,1,11,wd,1309620101102001,1,,,BARNSTABLE,167680,,830,,1,1,8,2,8,,,,20110325,8,8835020102,,2,,8,,,,,,,,,,2535.313208,201064258311wd,,0,1309620101102001,8,02563,03/03/2025
,STRIPED BASS,201064258311wd,13096201011021721,2010,4,25,1,25,1,721,3,3,5,5,4,0,150,55,1,1,1,0,0,0,,,1309620101102002,4,6,2,,0,0,Y,,1309620101102,1,11,wd,1309620101102002,1,,,BARNSTABLE,167680,,835,,1,1,8,1,8,,,,20110325,8,8835020102,,3,,8,,,,,,,,,,2535.313208,201064258311wd,,0,1309620101102002,8,02601,03/03/2025
,STRIPED BASS,201064258311wd,13096201011021721,2010,4,25,21,25,1,721,3,3,5,5,5,,150,25,2,1,0,0,0,0,,,1309620101102003,4,6,2,,0,0,Y,,1309620101102,1,11,wd,1309620101102003,,,,NORFOLK,167680,,935,,1,1,8,1,8,,,,20110325,8,8835020102,,3,,8,,,,,,,,,,2535.313208,201064258311wd,,0,1309620101102003,8,02187,03/03/2025
,STRIPED BASS,201064258311wd,13096201011021721,2010,4,25,1,25,1,721,3,3,5,5,0.5,,30,10,2,1,0,0,0,0,,,1309620101102004,4,6,2,,0,0,Y,,1309620101102,1,11,wd,1309620101102004,,,,BARNSTABLE,167680,,1030,,1,1,8,1,8,,,,20110325,8,8835020102,,3,,8,,,,,,,,,,2535.313208,201064258311wd,,0,1309620101102004,8,02673,03/03/2025
,ATLANTIC MACKEREL,201064258311wd,13096201011021721,2010,4,25,23,25,1,721,2,3,5,5,2,0,100,8,2,1,1,0,0,0,,,1309620101102005,4,6,2,,0,0,Y,,1309620101102,1,11,wd,1309620101102005,1,,,PLYMOUTH,172414,,1150,,1,1,8,1,8,,,,20110325,8,8850030302,,2,,8,,,,,,,,,,2535.313208,201064258311wd,,0,1309620101102005,8,02346,03/03/2025
,STRIPED BASS,201064258311wd,13096201011021721,2010,4,25,23,25,1,721,2,3,5,5,3,0,50,30,1,1,1,0,0,0,,,1309620101102006,4,6,2,,0,0,Y,,1309620101102,1,11,wd,1309620101102006,1,,,PLYMOUTH,167680,,1200,,1,1,8,1,8,,,,20110325,8,8835020102,,2,,8,,,,,,,,,,2535.313208,201064258311wd,,0,1309620101102006,8,02538,03/03/2025
,STRIPED BASS,201064258311wd,13096201011021721,2010,4,25,23,25,1,721,2,3,5,5,6,0,100,14,1,1,2,0,0,0,,,1309620101102007,4,6,2,,0,0,Y,,1309620101102,1,11,wd,1309620101102007,1,0,1,PLYMOUTH,167680,,1220,,1,1,8,1,8,,,,20110325,8,8835020102,,2,,8,,,,,,,,,,2535.313208,201064258311wd,,0,1309620101102007,8,02360,03/03/2025
,STRIPED BASS,201064258311wd,13096201011031310,2010,4,25,5,25,1,310,2,3,5,5,2,,100,12,2,1,0,0,0,0,,,1309620101103001,4,6,2,,0,0,Y,,1309620101103,1,11,wd,1309620101103001,,,,BRISTOL,167680,,635,,1,1,8,2,8,,,,20110325,8,8835020102,,2,,8,,,,,,,,,,9930.4712778,201064258311wd,,0,1309620101103001,8,02780,03/03/2025
STRIPED BASS,ATLANTIC MACKEREL,201064258311wd,13096201011031310,2010,4,25,23,25,1,310,1,3,5,5,4,0,210,40,1,1,1,7,0,0,,,1309620101103002,4,6,1,,0,0,Y,,1309620101103,1,11,wd,1309620101103002,1,7,0,PLYMOUTH,172414,167680,645,,1,1,8,1,1,,,,20110325,8,8850030302,8835020102,0,,8,,,,,,,,,,9930.4712778,201064258311wd,,0,1309620101103002,8,02370,03/03/2025
,STRIPED BASS,201064258311wd,13096201011031721,2010,4,25,5,25,1,721,2,3,5,5,3,,70,17,1,1,0,0,0,0,,,1309620101103004,4,6,2,,0,0,Y,,1309620101103,1,11,wd,1309620101103004,,,,BRISTOL,167680,,840,,1,1,8,1,8,,,,20110325,8,8835020102,,2,,8,,,,,,,,,,1560.4833903,201064258311wd,,0,1309620101103004,8,02745,03/03/2025
STRIPED BASS,ATLANTIC MACKEREL,201064258311wd,13096201011031721,2010,4,25,5,25,1,721,2,3,5,5,2.5,0,100,25,2,1,1,0,0,0,,,1309620101103005,4,6,2,,0,0,Y,,1309620101103,1,11,wd,1309620101103005,1,0,7,BRISTOL,172414,167680,900,,1,1,8,1,8,,,,20110325,8,8850030302,8835020102,2,,8,,,,,,,,,,1560.4833903,201064258311wd,,0,1309620101103005,8,02721,03/03/2025
,STRIPED BASS,201064258311wd,13096201011031721,2010,4,25,23,25,1,721,2,3,5,5,3,0,150,50,1,1,1,0,0,0,,,1309620101103006,4,6,2,,0,0,Y,,1309620101103,1,11,wd,1309620101103006,1,,,PLYMOUTH,167680,,935,,1,1,8,1,8,,,,20110325,8,8835020102,,2,,8,,,,,,,,,,1560.4833903,201064258311wd,,0,1309620101103006,8,02359,03/03/2025
